Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26611,8.900,1764309638647579.190	,1764309638647588.090	
4,rope_custom_true_half,AI_CORE,23,26612,5.500,1764309638647588.110	,1764309638647593.610	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26613,2.740,1764309638647593.630	,1764309638647596.370	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26614,579.800,1764309638647596.390	,1764309638648176.190	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26614,577.520,1764309638647597.510	,1764309638648175.030	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26615,16.240,1764309638648176.210	,1764309638648192.450	
4,AddRmsNorm,AI_VECTOR_CORE,23,26616,1.980,1764309638648192.470	,1764309638648194.450	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26617,595.580,1764309638648194.470	,1764309638648790.050	
4,SwiGlu,AI_VECTOR_CORE,23,26618,4.540,1764309638648790.090	,1764309638648794.630	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26619,566.640,1764309638648794.670	,1764309638649361.310	
4,AddRmsNorm,AI_VECTOR_CORE,23,26620,2.160,1764309638649361.330	,1764309638649363.490	
4,trans_TransData_1,AI_VECTOR_CORE,23,26621,12.100,1764309638649363.510	,1764309638649375.610	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26622,558.180,1764309638649375.630	,1764309638649933.810	
4,rope_custom_true_half,AI_CORE,23,26623,4.620,1764309638649933.830	,1764309638649938.450	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26624,2.720,1764309638649938.470	,1764309638649941.190	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26625,18.520,1764309638649941.210	,1764309638649959.730	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26625,16.800,1764309638649942.170	,1764309638649958.970	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26626,566.180,1764309638649959.750	,1764309638650525.930	
4,AddRmsNorm,AI_VECTOR_CORE,23,26627,2.160,1764309638650525.950	,1764309638650528.110	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26628,25.280,1764309638650528.130	,1764309638650553.410	
4,SwiGlu,AI_VECTOR_CORE,23,26629,4.360,1764309638650553.430	,1764309638650557.790	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26630,590.320,1764309638650557.810	,1764309638651148.130	
4,AddRmsNorm,AI_VECTOR_CORE,23,26631,2.120,1764309638651148.170	,1764309638651150.290	
4,trans_TransData_1,AI_VECTOR_CORE,23,26632,11.480,1764309638651150.310	,1764309638651161.790	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26633,8.620,1764309638651161.810	,1764309638651170.430	
4,rope_custom_true_half,AI_CORE,23,26634,5.820,1764309638651170.450	,1764309638651176.270	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26635,3.160,1764309638651176.290	,1764309638651179.450	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26636,583.460,1764309638651179.470	,1764309638651762.930	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26636,581.420,1764309638651180.730	,1764309638651762.150	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26637,12.020,1764309638651762.970	,1764309638651774.990	
4,AddRmsNorm,AI_VECTOR_CORE,23,26638,2.880,1764309638651775.010	,1764309638651777.890	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26639,604.300,1764309638651777.910	,1764309638652382.210	
4,SwiGlu,AI_VECTOR_CORE,23,26640,4.720,1764309638652382.230	,1764309638652386.950	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26641,608.200,1764309638652386.990	,1764309638652995.190	
4,AddRmsNorm,AI_VECTOR_CORE,23,26642,2.060,1764309638652995.230	,1764309638652997.290	
4,trans_TransData_1,AI_VECTOR_CORE,23,26643,10.340,1764309638652997.310	,1764309638653007.650	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26644,610.920,1764309638653007.670	,1764309638653618.590	
4,rope_custom_true_half,AI_CORE,23,26645,4.840,1764309638653618.610	,1764309638653623.450	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26646,2.840,1764309638653623.470	,1764309638653626.310	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26647,20.800,1764309638653626.330	,1764309638653647.130	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26647,18.460,1764309638653627.730	,1764309638653646.190	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26648,612.820,1764309638653647.150	,1764309638654259.970	
4,AddRmsNorm,AI_VECTOR_CORE,23,26649,2.300,1764309638654259.990	,1764309638654262.290	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26650,25.900,1764309638654262.310	,1764309638654288.210	
4,SwiGlu,AI_VECTOR_CORE,23,26651,4.120,1764309638654288.230	,1764309638654292.350	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26652,598.060,1764309638654292.370	,1764309638654890.430	
4,AddRmsNorm,AI_VECTOR_CORE,23,26653,2.080,1764309638654890.450	,1764309638654892.530	
4,trans_TransData_1,AI_VECTOR_CORE,23,26654,11.820,1764309638654892.550	,1764309638654904.370	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26655,8.980,1764309638654904.390	,1764309638654913.370	
4,rope_custom_true_half,AI_CORE,23,26656,5.000,1764309638654913.390	,1764309638654918.390	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26657,2.520,1764309638654918.410	,1764309638654920.930	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26658,586.540,1764309638654920.950	,1764309638655507.490	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26658,584.320,1764309638654922.330	,1764309638655506.650	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26659,11.820,1764309638655507.510	,1764309638655519.330	
4,AddRmsNorm,AI_VECTOR_CORE,23,26660,4.300,1764309638655519.370	,1764309638655523.670	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26661,601.560,1764309638655523.690	,1764309638656125.250	
4,SwiGlu,AI_VECTOR_CORE,23,26662,4.280,1764309638656125.270	,1764309638656129.550	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26663,595.240,1764309638656129.570	,1764309638656724.810	
4,AddRmsNorm,AI_VECTOR_CORE,23,26664,2.000,1764309638656724.830	,1764309638656726.830	
4,trans_TransData_1,AI_VECTOR_CORE,23,26665,12.340,1764309638656726.850	,1764309638656739.190	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26666,8.940,1764309638656739.210	,1764309638656748.150	
4,rope_custom_true_half,AI_CORE,23,26667,4.780,1764309638656748.170	,1764309638656752.950	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26668,1.880,1764309638656752.970	,1764309638656754.850	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26669,607.240,1764309638656754.870	,1764309638657362.110	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26669,604.960,1764309638656756.110	,1764309638657361.070	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26670,12.300,1764309638657362.130	,1764309638657374.430	
4,AddRmsNorm,AI_VECTOR_CORE,23,26671,1.960,1764309638657374.470	,1764309638657376.430	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26672,626.800,1764309638657376.470	,1764309638658003.270	
4,SwiGlu,AI_VECTOR_CORE,23,26673,4.080,1764309638658003.290	,1764309638658007.370	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26674,613.560,1764309638658007.390	,1764309638658620.950	
4,AddRmsNorm,AI_VECTOR_CORE,23,26675,2.580,1764309638658620.970	,1764309638658623.550	
4,trans_TransData_1,AI_VECTOR_CORE,23,26676,12.220,1764309638658623.570	,1764309638658635.790	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26677,10.960,1764309638658635.810	,1764309638658646.770	
4,rope_custom_true_half,AI_CORE,23,26678,6.380,1764309638658646.790	,1764309638658653.170	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26679,2.100,1764309638658653.190	,1764309638658655.290	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26680,603.980,1764309638658655.310	,1764309638659259.290	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26680,601.780,1764309638658656.450	,1764309638659258.230	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26681,16.920,1764309638659259.310	,1764309638659276.230	
4,AddRmsNorm,AI_VECTOR_CORE,23,26682,2.240,1764309638659276.250	,1764309638659278.490	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26683,626.180,1764309638659278.510	,1764309638659904.690	
4,SwiGlu,AI_VECTOR_CORE,23,26684,4.760,1764309638659904.710	,1764309638659909.470	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26685,610.300,1764309638659909.490	,1764309638660519.790	
4,AddRmsNorm,AI_VECTOR_CORE,23,26686,1.980,1764309638660519.810	,1764309638660521.790	
4,trans_TransData_1,AI_VECTOR_CORE,23,26687,11.340,1764309638660521.810	,1764309638660533.150	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26688,10.300,1764309638660533.190	,1764309638660543.490	
4,rope_custom_true_half,AI_CORE,23,26689,4.340,1764309638660543.510	,1764309638660547.850	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26690,2.720,1764309638660547.890	,1764309638660550.610	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26691,606.600,1764309638660550.630	,1764309638661157.230	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26691,604.860,1764309638660551.650	,1764309638661156.510	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26692,11.940,1764309638661157.250	,1764309638661169.190	
4,AddRmsNorm,AI_VECTOR_CORE,23,26693,2.080,1764309638661169.210	,1764309638661171.290	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26694,630.820,1764309638661171.330	,1764309638661802.150	
4,SwiGlu,AI_VECTOR_CORE,23,26695,6.560,1764309638661802.170	,1764309638661808.730	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26696,612.580,1764309638661808.770	,1764309638662421.350	
4,AddRmsNorm,AI_VECTOR_CORE,23,26697,2.280,1764309638662421.370	,1764309638662423.650	
4,trans_TransData_1,AI_VECTOR_CORE,23,26698,12.420,1764309638662423.670	,1764309638662436.090	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26699,598.680,1764309638662436.110	,1764309638663034.790	
4,rope_custom_true_half,AI_CORE,23,26700,4.500,1764309638663034.810	,1764309638663039.310	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26701,2.100,1764309638663039.330	,1764309638663041.430	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26702,19.580,1764309638663041.450	,1764309638663061.030	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26702,17.240,1764309638663042.890	,1764309638663060.130	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26703,608.320,1764309638663061.070	,1764309638663669.390	
4,AddRmsNorm,AI_VECTOR_CORE,23,26704,2.140,1764309638663669.430	,1764309638663671.570	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26705,29.280,1764309638663671.590	,1764309638663700.870	
4,SwiGlu,AI_VECTOR_CORE,23,26706,5.140,1764309638663700.910	,1764309638663706.050	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26707,613.220,1764309638663706.070	,1764309638664319.290	
4,AddRmsNorm,AI_VECTOR_CORE,23,26708,2.500,1764309638664319.310	,1764309638664321.810	
4,trans_TransData_1,AI_VECTOR_CORE,23,26709,11.720,1764309638664321.850	,1764309638664333.570	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26710,8.860,1764309638664333.590	,1764309638664342.450	
4,rope_custom_true_half,AI_CORE,23,26711,5.420,1764309638664342.470	,1764309638664347.890	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26712,1.980,1764309638664347.910	,1764309638664349.890	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26713,602.460,1764309638664349.930	,1764309638664952.390	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26713,599.940,1764309638664351.310	,1764309638664951.250	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26714,15.040,1764309638664952.410	,1764309638664967.450	
4,AddRmsNorm,AI_VECTOR_CORE,23,26715,2.000,1764309638664967.470	,1764309638664969.470	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26716,18.600,1764309638664969.490	,1764309638664988.090	
4,SwiGlu,AI_VECTOR_CORE,23,26717,3.920,1764309638664988.130	,1764309638664992.050	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26718,616.580,1764309638664992.070	,1764309638665608.650	
4,AddRmsNorm,AI_VECTOR_CORE,23,26719,2.020,1764309638665608.670	,1764309638665610.690	
4,trans_TransData_1,AI_VECTOR_CORE,23,26720,11.280,1764309638665610.710	,1764309638665621.990	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26721,610.600,1764309638665622.010	,1764309638666232.610	
4,rope_custom_true_half,AI_CORE,23,26722,5.140,1764309638666232.630	,1764309638666237.770	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26723,2.060,1764309638666237.790	,1764309638666239.850	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26724,17.860,1764309638666239.870	,1764309638666257.730	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26724,16.220,1764309638666240.830	,1764309638666257.050	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26725,609.880,1764309638666257.770	,1764309638666867.650	
4,AddRmsNorm,AI_VECTOR_CORE,23,26726,2.120,1764309638666867.670	,1764309638666869.790	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26727,27.860,1764309638666869.810	,1764309638666897.670	
4,SwiGlu,AI_VECTOR_CORE,23,26728,4.620,1764309638666897.710	,1764309638666902.330	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26729,611.360,1764309638666902.350	,1764309638667513.710	
4,AddRmsNorm,AI_VECTOR_CORE,23,26730,2.160,1764309638667513.730	,1764309638667515.890	
4,trans_TransData_1,AI_VECTOR_CORE,23,26731,10.840,1764309638667515.910	,1764309638667526.750	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26732,8.860,1764309638667526.770	,1764309638667535.630	
4,rope_custom_true_half,AI_CORE,23,26733,6.740,1764309638667535.670	,1764309638667542.410	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26734,2.280,1764309638667542.430	,1764309638667544.710	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26735,604.420,1764309638667544.750	,1764309638668149.170	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26735,602.560,1764309638667545.690	,1764309638668148.250	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26736,13.720,1764309638668149.190	,1764309638668162.910	
4,AddRmsNorm,AI_VECTOR_CORE,23,26737,3.240,1764309638668162.930	,1764309638668166.170	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26738,618.320,1764309638668166.190	,1764309638668784.510	
4,SwiGlu,AI_VECTOR_CORE,23,26739,4.220,1764309638668784.550	,1764309638668788.770	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26740,591.200,1764309638668788.810	,1764309638669380.010	
4,AddRmsNorm,AI_VECTOR_CORE,23,26741,1.940,1764309638669380.030	,1764309638669381.970	
4,trans_TransData_1,AI_VECTOR_CORE,23,26742,11.220,1764309638669381.990	,1764309638669393.210	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26743,582.880,1764309638669393.250	,1764309638669976.130	
4,rope_custom_true_half,AI_CORE,23,26744,4.260,1764309638669976.150	,1764309638669980.410	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26745,1.840,1764309638669980.450	,1764309638669982.290	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26746,19.320,1764309638669982.330	,1764309638670001.650	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26746,16.940,1764309638669983.510	,1764309638670000.450	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26747,585.720,1764309638670001.670	,1764309638670587.390	
4,AddRmsNorm,AI_VECTOR_CORE,23,26748,2.120,1764309638670587.410	,1764309638670589.530	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26749,25.040,1764309638670589.570	,1764309638670614.610	
4,SwiGlu,AI_VECTOR_CORE,23,26750,3.880,1764309638670614.630	,1764309638670618.510	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26751,568.540,1764309638670618.530	,1764309638671187.070	
4,AddRmsNorm,AI_VECTOR_CORE,23,26752,2.320,1764309638671187.090	,1764309638671189.410	
4,trans_TransData_1,AI_VECTOR_CORE,23,26753,11.080,1764309638671189.430	,1764309638671200.510	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26754,8.620,1764309638671200.530	,1764309638671209.150	
4,rope_custom_true_half,AI_CORE,23,26755,5.680,1764309638671209.170	,1764309638671214.850	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26756,2.460,1764309638671214.870	,1764309638671217.330	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26757,561.840,1764309638671217.350	,1764309638671779.190	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26757,560.180,1764309638671218.350	,1764309638671778.530	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26758,12.540,1764309638671779.210	,1764309638671791.750	
4,AddRmsNorm,AI_VECTOR_CORE,23,26759,2.180,1764309638671791.770	,1764309638671793.950	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26760,582.760,1764309638671793.990	,1764309638672376.750	
4,SwiGlu,AI_VECTOR_CORE,23,26761,3.900,1764309638672376.770	,1764309638672380.670	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26762,584.440,1764309638672380.710	,1764309638672965.150	
4,AddRmsNorm,AI_VECTOR_CORE,23,26763,2.020,1764309638672965.170	,1764309638672967.190	
4,trans_TransData_1,AI_VECTOR_CORE,23,26764,12.040,1764309638672967.210	,1764309638672979.250	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,26765,581.260,1764309638672979.290	,1764309638673560.550	
4,rope_custom_true_half,AI_CORE,23,26766,4.220,1764309638673560.590	,1764309638673564.810	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,26767,2.380,1764309638673564.850	,1764309638673567.230	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26768,20.980,1764309638673567.250	,1764309638673588.230	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,26768,18.900,1764309638673568.250	,1764309638673587.150	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26769,587.220,1764309638673588.250	,1764309638674175.470	
4,AddRmsNorm,AI_VECTOR_CORE,23,26770,2.060,1764309638674175.490	,1764309638674177.550	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26771,25.260,1764309638674177.570	,1764309638674202.830	
4,SwiGlu,AI_VECTOR_CORE,23,26772,4.180,1764309638674202.850	,1764309638674207.030	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,26773,590.180,1764309638674207.050	,1764309638674797.230	
4,AddRmsNorm,AI_VECTOR_CORE,23,26774,2.120,1764309638674797.270	,1764309638674799.390	
4,aclnnIndex_IndexAiCore_Index,AI_VECTOR_CORE,23,26775,9.140,1764309638674799.410	,1764309638674808.550	
4,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,23,26776,489.720,1764309638674808.570	,1764309638675298.290	
4,aclnnCast_CastAiCore_Cast,AI_VECTOR_CORE,23,26777,8.540,1764309638675298.310	,1764309638675306.850	
4,aclnnDiv_RealDivAiCore_RealDiv,AI_VECTOR_CORE,23,26778,8.220,1764309638675306.870	,1764309638675315.090	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,23,26779,85.080,1764309638675315.110	,1764309638675400.190	
4,aclnnSort_SortAiCore_Sort,MIX_AIV,23,26780,300.460,1764309638675400.210	,1764309638675700.670	
4,aclnnSort_SortAiCore_Sort,MIX_AIV,23,26780,298.740,1764309638675401.090	,1764309638675699.830	
4,aclnnSort_CastAiCore_Cast,AI_VECTOR_CORE,23,26781,8.320,1764309638675700.830	,1764309638675709.150	
4,aclnnCumsum_CumsumAiCore_MemSet,AI_VECTOR_CORE,23,26782,14.140,1764309638675709.170	,1764309638675723.310	
4,aclnnCumsum_CumsumAiCore_Cumsum,AI_VECTOR_CORE,23,26783,679.440,1764309638675723.330	,1764309638676402.770	
4,aclnnRsubs_SubAiCore_Sub,AI_VECTOR_CORE,23,26784,1.680,1764309638676402.790	,1764309638676404.470	
4,aclnnLeTensor_LessEqualAiCore_LessEqual,AI_VECTOR_CORE,23,26785,11.020,1764309638676404.490	,1764309638676415.510	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,26786,1.660,1764309638676415.550	,1764309638676417.210	
4,N/A,MEMCPY_ASYNC,23,26787,0.540,1764309638676417.230	,1764309638676417.770	
4,aclnnReduceSum_CastAiCore_Cast,AI_VECTOR_CORE,23,26788,8.360,1764309638676417.810	,1764309638676426.170	
4,aclnnReduceSum_ReduceSumOpAiCore_ReduceSum,MIX_AIV,23,26789,24.480,1764309638676426.190	,1764309638676450.670	
4,aclnnReduceSum_ReduceSumOpAiCore_ReduceSum,MIX_AIV,23,26789,22.080,1764309638676427.650	,1764309638676449.730	
4,aclnnReduceSum_CastAiCore_Cast,AI_VECTOR_CORE,23,26790,1.460,1764309638676450.690	,1764309638676452.150	
4,aclnnGather_GatherElements_GatherElements,AI_VECTOR_CORE,23,26791,20.120,1764309638676452.170	,1764309638676472.290	
4,aclnnLtTensor_LessAiCore_Less,AI_VECTOR_CORE,23,26792,13.160,1764309638676472.310	,1764309638676485.470	
4,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,23,26793,17.100,1764309638676485.490	,1764309638676502.590	
4,aclnnInplaceCopy_TensorMoveAiCore_TensorMove,AI_VECTOR_CORE,23,26794,10.100,1764309638676502.630	,1764309638676512.730	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,23,26795,65.760,1764309638676512.750	,1764309638676578.510	
4,N/A,MEMCPY_ASYNC,23,26796,2.500,1764309638676578.530	,1764309638676581.030	
4,aclnnInplaceUniform_DSARandomUniform_DSARandomUniform,DSA_SQE,23,26797,15.380,1764309638676581.190	,1764309638676596.570	
4,aclnnNeg_NegAiCore_Neg,AI_VECTOR_CORE,23,26798,8.520,1764309638676596.590	,1764309638676605.110	
4,aclnnAdds_AddAiCore_Add,AI_VECTOR_CORE,23,26799,6.960,1764309638676605.130	,1764309638676612.090	
4,aclnnGeScalar_GreaterEqual_GreaterEqual,AI_VECTOR_CORE,23,26800,8.680,1764309638676612.110	,1764309638676620.790	
4,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,23,26801,6.320,1764309638676620.810	,1764309638676627.130	
4,aclnnLog_LogAiCore_Log,AI_VECTOR_CORE,23,26802,8.500,1764309638676627.150	,1764309638676635.650	
4,aclnnInplaceMuls_MulAiCore_Mul,AI_VECTOR_CORE,23,26803,8.260,1764309638676635.670	,1764309638676643.930	
4,aclnnDiv_RealDivAiCore_RealDiv,AI_VECTOR_CORE,23,26804,8.600,1764309638676643.950	,1764309638676652.550	
4,aclnnArgMax_ArgMaxV2AiCore_ArgMaxV2,AI_VECTOR_CORE,23,26805,26.520,1764309638676652.570	,1764309638676679.090	
4,aclnnArgMax_CastAiCore_Cast,AI_VECTOR_CORE,23,26806,1.200,1764309638676679.110	,1764309638676680.310	
4,aclnnCast_CastAiCore_Cast,AI_VECTOR_CORE,23,26807,1.560,1764309638676680.330	,1764309638676681.890	
4,N/A,MEMCPY_ASYNC,40,4227,2.660,1764309638677711.950	,1764309638677714.610	
4,aes_cipher_kernel_npu,AI_CORE,40,4228,369.500,1764309638677714.770	,1764309638678084.270	
4,N/A,MEMCPY_ASYNC,40,4229,0.520,1764309638678084.290	,1764309638678084.810	
4,N/A,EVENT_RECORD,40,4230,0.000,1764309638678084.850	,1764309638678084.850	
4,N/A,MEMCPY_ASYNC,40,4231,2.220,1764309638728081.970	,1764309638728084.190	
4,aes_cipher_kernel_npu,AI_CORE,40,4232,3.020,1764309638728097.550	,1764309638728100.570	
4,N/A,MEMCPY_ASYNC,40,4233,0.600,1764309638728110.190	,1764309638728110.790	
4,N/A,MEMCPY_ASYNC,40,4234,2.440,1764309638728155.390	,1764309638728157.830	
4,N/A,EVENT_RECORD,40,4235,0.020,1764309638728157.990	,1764309638728158.010	
4,N/A,MEMCPY_ASYNC,40,4236,2.260,1764309638778537.550	,1764309638778539.810	
4,aes_cipher_kernel_npu,AI_CORE,40,4237,3.200,1764309638778561.550	,1764309638778564.750	
4,N/A,MEMCPY_ASYNC,40,4238,0.540,1764309638778564.770	,1764309638778565.310	
4,N/A,MEMCPY_ASYNC,40,4239,2.340,1764309638778600.410	,1764309638778602.750	
4,N/A,EVENT_RECORD,40,4240,0.020,1764309638778606.230	,1764309638778606.250	
4,N/A,MEMCPY_ASYNC,40,4241,2.200,1764309638828924.410	,1764309638828926.610	
4,aes_cipher_kernel_npu,AI_CORE,40,4242,3.160,1764309638828929.730	,1764309638828932.890	
4,N/A,MEMCPY_ASYNC,40,4243,0.560,1764309638828943.990	,1764309638828944.550	
4,N/A,MEMCPY_ASYNC,40,4244,2.220,1764309638828955.070	,1764309638828957.290	
4,N/A,EVENT_RECORD,40,4245,0.020,1764309638828969.290	,1764309638828969.310	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,26808,2.640,1764309638878992.690	,1764309638878995.330	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,26809,1.620,1764309638878999.290	,1764309638879000.910	
4,N/A,MEMCPY_ASYNC,40,4246,2.220,1764309638879367.990	,1764309638879370.210	
4,aes_cipher_kernel_npu,AI_CORE,40,4247,2.420,1764309638879385.930	,1764309638879388.350	
4,N/A,MEMCPY_ASYNC,40,4248,0.560,1764309638879392.830	,1764309638879393.390	
4,N/A,MEMCPY_ASYNC,40,4249,2.360,1764309638879413.490	,1764309638879415.850	
4,N/A,EVENT_RECORD,40,4250,0.020,1764309638879417.730	,1764309638879417.750	
